Date,GOOG,MSFT,NVDA
2020-01-02,68.04620361328125,153.0422821044922,5.972160816192627
2020-01-03,67.7122802734375,151.13662719726562,5.876570701599121
2020-01-06,69.38188171386719,151.52732849121094,5.9012131690979
2020-01-07,69.33857727050781,150.14572143554688,5.972660064697266
2020-01-08,69.88500213623047,152.53732299804688,5.983860969543457
2020-01-09,70.6568374633789,154.4429473876953,6.049580097198486
2020-01-10,71.1495132446289,153.72833251953125,6.0819411277771
2020-01-13,71.62226104736328,155.57681274414062,6.272624969482422
2020-01-14,71.20672607421875,154.48109436035156,6.15562629699707
2020-01-15,71.62076568603516,155.4815216064453,6.113056659698486
2020-01-16,72.2428207397461,158.3304443359375,6.196700096130371
2020-01-17,73.67056274414062,159.21661376953125,6.205411434173584
2020-01-21,73.87010955810547,158.64486694335938,6.172055721282959
2020-01-22,73.94725036621094,157.88259887695312,6.226073741912842
2020-01-23,73.98208618164062,158.85452270507812,6.294530868530273
2020-01-24,72.98979187011719,157.25379943847656,6.235284328460693
2020-01-27,71.35702514648438,154.62400817871094,5.979381084442139
2020-01-28,72.28561401367188,157.6540069580078,6.172801494598389
2020-01-29,72.58769226074219,160.1122589111328,6.112310886383057
2020-01-30,72.44884490966797,164.6286163330078,6.119032382965088
2020-01-31,71.37344360351562,162.19894409179688,5.885532855987549
2020-02-03,73.9467544555664,166.1531219482422,5.982616424560547
2020-02-04,72.01242065429688,171.62234497070312,6.151891231536865
2020-02-05,72.07014465332031,171.41270446777344,6.242255210876465
2020-02-06,73.46354675292969,174.9667510986328,6.329131126403809
2020-02-07,73.61283874511719,175.2144775390625,6.262916564941406
2020-02-10,75.07839965820312,179.7975311279297,6.546201705932617
2020-02-11,75.08386993408203,175.73854064941406,6.668677806854248
2020-02-12,75.55563354492188,175.9957733154297,6.784431457519531
2020-02-13,75.37598419189453,175.04296875,6.740618705749512
2020-02-14,75.67855072021484,176.6055908203125,7.213841915130615
2020-02-18,75.62529754638672,178.3968963623047,7.382618427276611
2020-02-19,75.97465515136719,178.9319305419922,7.833935260772705
2020-02-20,75.5496597290039,176.1994171142578,7.684574604034424
2020-02-21,73.90544891357422,170.62930297851562,7.320384502410889
2020-02-24,70.74441528320312,163.27252197265625,6.802851676940918
2020-02-25,69.09523010253906,160.5782470703125,6.523298263549805
2020-02-26,69.33060455322266,162.5845947265625,6.662702560424805
2020-02-27,65.59381866455078,151.12905883789062,6.2918195724487305
2020-02-28,66.65080261230469,154.78834533691406,6.726964473724365
2020-03-02,69.12808227539062,165.08782958984375,6.885383605957031
2020-03-03,66.75332641601562,157.17694091796875,6.622849941253662
2020-03-04,68.99919128417969,162.9476776123047,7.086641311645508
2020-03-05,65.64109802246094,158.85848999023438,6.807170867919922
2020-03-06,64.61445617675781,154.36798095703125,6.626586437225342
2020-03-09,60.49148178100586,143.90603637695312,6.113476753234863
2020-03-10,63.71770477294922,153.74693298339844,6.5030412673950195
2020-03-11,60.4840202331543,146.78195190429688,6.139130592346191
2020-03-12,55.482704162597656,132.86134338378906,5.387900352478027
2020-03-13,60.698997497558594,151.75013732910156,5.998897075653076
2020-03-16,53.960914611816406,129.3835906982422,4.891976356506348
2020-03-17,55.72605514526367,140.03662109375,5.411810398101807
2020-03-18,54.58147430419922,134.14161682128906,5.051889419555664
2020-03-19,55.501617431640625,136.34864807128906,5.304705619812012
2020-03-20,53.363250732421875,131.2275848388672,5.124869346618652
2020-03-23,52.58195114135742,129.91864013671875,5.297730445861816
2020-03-24,56.45560073852539,141.7277069091797,6.206632614135742
2020-03-25,54.86463928222656,140.37100219726562,6.117959022521973
2020-03-26,57.81366729736328,149.15135192871094,6.407392501831055
2020-03-27,55.27369689941406,143.02703857421875,6.295057773590088
2020-03-30,57.07068634033203,153.0876922607422,6.615376949310303
2020-03-31,57.866416931152344,150.68002319335938,6.565810203552246
2020-04-01,55.02039337158203,145.3296356201172,6.054442882537842
2020-04-02,55.777809143066406,148.3392333984375,6.363306045532227
2020-04-03,54.635223388671875,146.97300720214844,6.075367450714111
2020-04-06,59.06623840332031,157.90304565429688,6.68536901473999
2020-04-07,59.045833587646484,156.20240783691406,6.4519782066345215
2020-04-08,60.22873306274414,157.7692413330078,6.649251937866211
2020-04-09,60.286949157714844,157.77886962890625,6.549619674682617
2020-04-13,60.59101104736328,158.13232421875,6.721485137939453
2020-04-14,63.162330627441406,165.9572296142578,7.072691917419434
2020-04-15,62.825927734375,164.21841430664062,6.995227336883545
2020-04-16,62.875694274902344,169.1483917236328,7.340455532073975
2020-04-17,63.86003112792969,170.63885498046875,7.281175136566162
2020-04-20,63.031951904296875,167.25665283203125,7.149906158447266
2020-04-21,60.530303955078125,160.33938598632812,6.713017463684082
2020-04-22,62.86275100708008,165.7852783203125,7.127490043640137
2020-04-23,63.51466369628906,163.77894592285156,7.074186325073242
2020-04-24,63.66395950317383,166.76939392089844,7.213173866271973
2020-04-27,63.49326705932617,166.29168701171875,7.399738311767578
2020-04-28,61.3927116394043,162.2406768798828,7.257261276245117
2020-04-29,66.7577896118164,169.52098083496094,7.434109687805176
2020-04-30,67.1151123046875,171.2216796875,7.280177116394043
2020-05-01,65.71922302246094,166.78848266601562,7.043549060821533
2020-05-04,66.02725982666016,170.86813354492188,7.255518913269043
2020-05-05,67.2370376586914,172.70254516601562,7.316544055938721
2020-05-06,67.04742431640625,174.4031982421875,7.417421340942383
2020-05-07,68.30448150634766,175.41595458984375,7.593772888183594
2020-05-08,69.09125518798828,176.44786071777344,7.783822059631348
2020-05-11,69.83224487304688,178.416015625,8.035895347595215
2020-05-12,68.46273803710938,174.37460327148438,7.773858070373535
2020-05-13,67.14845275878906,171.73760986328125,7.751441478729248
2020-05-14,67.48685455322266,172.48281860351562,8.001021385192871
2020-05-15,68.3358383178711,174.9955596923828,8.45958423614502
2020-05-18,68.87079620361328,176.66758728027344,8.718130111694336
2020-05-19,68.35050964355469,175.4446258544922,8.773176193237305
2020-05-20,70.00443267822266,177.87815856933594,8.9370756149292
2020-05-21,69.80935668945312,175.7416229248047,8.743040084838867
2020-05-22,70.18855285644531,175.8182830810547,8.993115425109863
2020-05-26,70.5169906616211,173.95960998535156,8.685747146606445
2020-05-27,70.55780029296875,174.18955993652344,8.493956565856934
2020-05-28,70.50257110595703,173.7967529296875,8.45584487915039
2020-05-29,71.10919952392578,175.56918334960938,8.84291934967041
2020-06-01,71.25350952148438,175.1667938232422,8.773924827575684
2020-06-02,71.62176513671875,177.1596221923828,8.792855262756348
2020-06-03,71.48043823242188,177.5907440185547,8.737308502197266
2020-06-04,70.27613830566406,175.2530059814453,8.738306045532227
2020-06-05,71.58045959472656,179.3536376953125,8.891310691833496
2020-06-08,71.9895248413086,180.4650115966797,8.77668285369873
2020-06-09,72.46476745605469,181.84466552734375,9.016907691955566
2020-06-10,72.94699096679688,188.58961486816406,9.336626052856445
2020-06-11,69.8611068725586,178.46263122558594,8.767962455749512
2020-06-12,70.3259048461914,179.8709716796875,8.903772354125977
2020-06-15,70.65782928466797,181.0207061767578,9.144245147705078
2020-06-16,71.79594421386719,185.45663452148438,9.039334297180176
2020-06-17,72.2139663696289,186.09857177734375,9.206296920776367
2020-06-18,71.45952606201172,188.0913543701172,9.1883544921875
2020-06-19,71.24853515625,186.9704132080078,9.231466293334961
2020-06-22,72.25078582763672,192.16323852539062,9.496111869812012
2020-06-23,72.87532043457031,193.44708251953125,9.419607162475586
2020-06-24,71.26097869873047,189.54766845703125,9.20579719543457
2020-06-25,71.72676086425781,191.94287109375,9.459481239318848
2020-06-26,67.67446899414062,188.10096740722656,9.125558853149414
2020-06-29,69.41969299316406,190.12249755859375,9.170412063598633
2020-06-30,70.34729766845703,194.98001098632812,9.467203140258789
2020-07-01,71.56304168701172,196.1201629638672,9.499350547790527
2020-07-02,72.88976287841797,197.61476135253906,9.581336975097656
2020-07-06,74.43244934082031,201.86862182617188,9.807604789733887
2020-07-07,73.908935546875,199.5213623046875,9.840002059936523
2020-07-08,74.4473876953125,203.9093780517578,10.183146476745605
2020-07-09,75.193359375,205.33689880371094,10.475200653076172
2020-07-10,76.72359466552734,204.71412658691406,10.445548057556152
2020-07-13,75.21076965332031,198.39077758789062,10.019923210144043
2020-07-14,75.67058563232422,199.6171417236328,10.3436279296875
2020-07-15,75.32522583007812,199.3201446533203,10.19435977935791
2020-07-16,75.54219818115234,195.37283325195312,10.102156639099121
2020-07-17,75.42027282714844,194.3764190673828,10.16869068145752
2020-07-20,77.91695404052734,202.73092651367188,10.476946830749512
2020-07-21,77.55365753173828,200.00038146972656,10.295283317565918
2020-07-22,78.05480194091797,202.87460327148438,10.405176162719727
2020-07-23,75.42674255371094,194.0506134033203,10.097173690795898
2020-07-24,75.23713684082031,192.8626251220703,10.161712646484375
2020-07-27,76.14932250976562,195.3057403564453,10.387983322143555
2020-07-28,74.66336059570312,193.55247497558594,10.182647705078125
2020-07-29,75.74225616455078,195.50692749023438,10.431842803955078
2020-07-30,76.21154022216797,195.35365295410156,10.579866409301758
2020-07-31,73.7984619140625,196.41714477539062,10.580611228942871
2020-08-03,73.37496185302734,207.4638214111328,10.97484016418457
2020-08-04,72.9031982421875,204.35008239746094,11.191642761230469
2020-08-05,73.3331527709961,204.01475524902344,11.250450134277344
2020-08-06,74.65141296386719,207.2818145751953,11.299041748046875
2020-08-07,74.37223815917969,203.57400512695312,11.163480758666992
2020-08-10,74.45235443115234,199.5213623046875,11.129093170166016
2020-08-11,73.66708374023438,194.85545349121094,10.815106391906738
2020-08-12,74.97587585449219,200.42193603515625,11.403457641601562
2020-08-13,75.56458282470703,199.95248413085938,11.406197547912598
2020-08-14,75.03112030029297,200.1441192626953,11.526810646057129
2020-08-17,75.54120635986328,201.4662628173828,12.297324180603027
2020-08-18,77.56262969970703,202.6255340576172,12.221318244934082
2020-08-19,77.01173400878906,201.396240234375,12.09946060180664
2020-08-20,78.71467590332031,206.08297729492188,12.101953506469727
2020-08-21,78.64849090576172,204.58477783203125,12.642709732055664
2020-08-24,79.03565216064453,205.228271484375,12.679341316223145
2020-08-25,80.03192901611328,207.89813232421875,12.70899486541748
2020-08-26,82.22952270507812,212.392822265625,12.731921195983887
2020-08-27,81.3312759399414,217.60777282714844,12.58763599395752
2020-08-28,81.83289337158203,219.84552001953125,13.105464935302734
2020-08-31,81.32380676269531,216.5994110107422,13.331486701965332
2020-09-01,82.64405822753906,218.27047729492188,13.78067398071289
2020-09-02,86.00663757324219,222.4770050048828,14.30463981628418
2020-09-03,81.70500946044922,208.69528198242188,12.977522850036621
2020-09-04,79.17698669433594,205.76608276367188,12.585667610168457
2020-09-08,76.25830841064453,194.63494873046875,11.878240585327148
2020-09-09,77.48101043701172,202.92327880859375,12.677899360656738
2020-09-10,76.2398910522461,197.23765563964844,12.275825500488281
2020-09-11,75.67755889892578,195.9507293701172,12.129005432128906
2020-09-14,75.60588836669922,197.27610778808594,12.834689140319824
2020-09-15,76.70867156982422,200.51266479492188,12.953095436096191
2020-09-16,75.68650817871094,196.93031311035156,12.477986335754395
2020-09-17,74.42399597167969,194.87510681152344,12.427132606506348
2020-09-18,72.6553726196289,192.45484924316406,12.153684616088867
2020-09-21,71.22066497802734,194.5196990966797,12.480727195739746
2020-09-22,72.92758178710938,199.20651245117188,12.600875854492188
2020-09-23,70.42692565917969,192.6469268798828,12.088372230529785
2020-09-24,71.07783508300781,195.14405822753906,12.311967849731445
2020-09-25,71.90741729736328,199.59066772460938,12.836186408996582
2020-09-28,72.88080596923828,201.1465301513672,12.996966361999512
2020-09-29,73.12016296386719,199.05284118652344,13.187162399291992
2020-09-30,73.13360595703125,202.00128173828125,13.491022109985352
2020-10-01,74.15327453613281,204.0469207763672,13.574776649475098
2020-10-02,72.57723236083984,198.02523803710938,13.024137496948242
2020-10-05,73.95073699951172,202.04931640625,13.602693557739258
2020-10-06,72.32940673828125,197.7563018798828,13.696419715881348
2020-10-07,72.67030334472656,201.52105712890625,13.923255920410156
2020-10-08,73.94625854492188,202.24139404296875,13.798371315002441
2020-10-09,75.40384674072266,207.2642822265625,13.722591400146484
2020-10-12,78.08763885498047,212.63290405273438,14.184491157531738
2020-10-13,78.21354675292969,214.03509521484375,14.206676483154297
2020-10-14,78.03439331054688,212.11428833007812,14.054122924804688
2020-10-15,77.58899688720703,210.9618377685547,13.929235458374023
2020-10-16,78.27973175048828,210.9618377685547,13.771201133728027
2020-10-19,76.3687744140625,205.73724365234375,13.458365440368652
2020-10-20,77.42976379394531,206.15020751953125,13.605684280395508
2020-10-21,79.2899398803711,206.2943115234375,13.485286712646484
2020-10-22,80.38575744628906,206.38070678710938,13.322013854980469
2020-10-23,81.66321563720703,207.6676483154297,13.550596237182617
2020-10-26,79.14761352539062,201.76113891601562,13.1029052734375
2020-10-27,79.83486938476562,204.8056640625,13.357660293579102
2020-10-28,75.47352600097656,194.65420532226562,12.590155601501465
2020-10-29,77.99259948730469,196.61343383789062,12.986000061035156
2020-10-30,80.66841125488281,194.45252990722656,12.497428894042969
2020-11-02,80.9182357788086,194.31809997558594,12.54404067993164
2020-11-03,82.12153625488281,198.25572204589844,12.981510162353516
2020-11-04,87.0442123413086,207.8213348388672,13.754000663757324
2020-11-05,87.75286102294922,214.44805908203125,14.118683815002441
2020-11-06,87.6722412109375,214.8610382080078,14.519509315490723
2020-11-09,87.73445129394531,209.74209594726562,13.590977668762207
2020-11-10,86.6092758178711,202.6543426513672,12.73274040222168
2020-11-11,87.22236633300781,207.97499084472656,13.378849029541016
2020-11-12,87.07955169677734,206.9088897705078,13.417485237121582
2020-11-13,88.43214416503906,207.9365692138672,13.258198738098145
2020-11-16,88.64911651611328,208.62803649902344,13.475814819335938
2020-11-17,88.09026336669922,205.9677276611328,13.383085250854492
2020-11-18,86.92726135253906,203.2523193359375,13.389567375183105
2020-11-19,87.78022766113281,204.54263305664062,13.401034355163574
2020-11-20,86.69886016845703,202.58787536621094,13.049559593200684
2020-11-23,86.33407592773438,202.31829833984375,13.101658821105957
2020-11-24,88.02705383300781,205.92926025390625,12.919941902160645
2020-11-25,88.15396118164062,205.93882751464844,13.196131706237793
2020-11-27,89.2368392944336,207.2484130859375,13.222554206848145
2020-11-30,87.62198638916016,206.13143920898438,13.362394332885742
2020-12-01,89.48117065429688,208.19210815429688,13.350930213928223
2020-12-02,90.96664428710938,207.38320922851562,13.50497817993164
2020-12-03,90.90791320800781,206.29513549804688,13.360859870910645
2020-12-04,90.9686279296875,206.41070556640625,13.522686958312988
2020-12-07,90.54513549804688,206.34324645996094,13.571053504943848
2020-12-08,90.49884796142578,207.99948120117188,13.314981460571289
2020-12-09,88.78596496582031,203.9456329345703,12.896828651428223
2020-12-10,88.3480453491211,202.7130584716797,12.938218116760254
2020-12-11,88.66852569580078,205.35147094726562,12.97911262512207
2020-12-14,87.58814239501953,206.25662231445312,13.273838996887207
2020-12-15,87.97183227539062,206.18922424316406,13.325451850891113
2020-12-16,87.73445129394531,211.14825439453125,13.207761764526367
2020-12-17,86.98300170898438,211.28302001953125,13.306253433227539
2020-12-18,86.14249420166016,210.48379516601562,13.237183570861816
2020-12-21,86.55851745605469,214.3354949951172,13.297274589538574
2020-12-22,85.76876068115234,215.63540649414062,13.243417739868164
2020-12-23,86.21066284179688,212.82371520996094,12.975123405456543
2020-12-24,86.53263854980469,214.48953247070312,12.959662437438965
2020-12-28,88.3858642578125,216.61761474609375,12.866158485412598
2020-12-29,87.5214614868164,215.83758544921875,12.909294128417969
2020-12-30,86.56597900390625,213.45919799804688,13.111263275146484
2020-12-31,87.18108367919922,214.17178344726562,13.020752906799316
2021-01-04,86.004638671875,209.61720275878906,13.07909870147705
2021-01-05,86.63565063476562,209.8194122314453,13.369587898254395
2021-01-06,86.35548400878906,204.37893676757812,12.58141040802002
2021-01-07,88.94123840332031,210.19493103027344,13.308993339538574
2021-01-08,89.93452453613281,211.47560119628906,13.24191951751709
2021-01-11,87.91957092285156,209.4246368408203,13.58576774597168
2021-01-12,86.91581726074219,206.95953369140625,13.44937515258789
2021-01-13,87.30648040771484,208.3172607421875,13.496252059936523
2021-01-14,86.59883117675781,205.120361328125,13.165619850158691
2021-01-15,86.4002685546875,204.76409912109375,12.825765609741211
2021-01-19,89.12088012695312,208.41354370117188,12.991082191467285
2021-01-20,93.9002456665039,216.0205841064453,13.33068561553955
2021-01-21,94.1167221069336,216.62725830078125,13.831121444702148
2021-01-22,94.60440826416016,217.5708770751953,13.67652702331543
2021-01-25,94.52230072021484,221.01806640625,13.617433547973633
2021-01-26,95.41008758544922,223.71426391601562,13.400005340576172
2021-01-27,91.10796356201172,224.26316833496094,12.883865356445312
2021-01-28,92.71634674072266,230.0695037841797,13.016761779785156
2021-01-29,91.35430908203125,223.35800170898438,12.955673217773438
2021-02-01,94.61933898925781,230.76283264160156,13.202275276184082
2021-02-02,95.92117309570312,230.62802124023438,13.521186828613281
2021-02-03,103.01556396484375,233.9886016845703,13.495007514953613
2021-02-04,102.63239288330078,233.03530883789062,13.628403663635254
2021-02-05,104.4054946899414,233.21826171875,13.55534839630127
2021-02-08,104.15219116210938,233.47825622558594,14.400873184204102
2021-02-09,103.68440246582031,234.73004150390625,14.225835800170898
2021-02-10,104.27510070800781,233.81527709960938,14.725519180297852
2021-02-11,104.30048370361328,235.42333984375,15.21074104309082
2021-02-12,104.70954132080078,235.90480041503906,14.922002792358398
2021-02-16,105.59485626220703,234.66262817382812,15.290034294128418
2021-02-17,105.9138412475586,235.6856689453125,14.866897583007812
2021-02-18,105.3609619140625,235.28997802734375,14.790099143981934
2021-02-19,104.5617446899414,232.56826782226562,14.88734245300293
2021-02-22,102.7573013305664,226.33349609375,14.318090438842773
2021-02-23,103.05487823486328,225.13674926757812,14.104899406433105
2021-02-24,104.26465606689453,226.3721466064453,14.46096420288086
2021-02-25,101.08919525146484,221.00601196289062,13.272592544555664
2021-02-26,101.36289978027344,224.2777862548828,13.678522109985352
2021-03-01,103.58487701416016,228.67880249023438,13.805441856384277
2021-03-02,103.3027114868164,225.7158203125,13.371081352233887
2021-03-03,100.85779571533203,219.62582397460938,12.771160125732422
2021-03-04,101.97151184082031,218.82472229003906,12.337798118591309
2021-03-05,104.93000030517578,223.52499389648438,12.428808212280273
2021-03-08,100.73138427734375,219.46177673339844,11.562836647033691
2021-03-09,102.15116119384766,225.6289520263672,12.491716384887695
2021-03-10,102.26712036132812,224.31637573242188,12.439834594726562
2021-03-11,105.24004364013672,228.86215209960938,12.963887214660645
2021-03-12,102.60999298095703,227.53028869628906,12.826700210571289
2021-03-15,102.83741760253906,226.62310791015625,13.161187171936035
2021-03-16,104.13277435302734,229.42198181152344,13.260960578918457
2021-03-17,104.06111145019531,228.7753143310547,13.310845375061035
2021-03-18,101.3310546875,222.67567443847656,12.693506240844727
2021-03-19,101.67841339111328,222.3185577392578,12.816473960876465
2021-03-22,101.44898223876953,227.7619171142578,13.156195640563965
2021-03-23,102.16410827636719,229.29649353027344,13.040960311889648
2021-03-24,101.77095794677734,227.2504119873047,12.614184379577637
2021-03-25,101.73612976074219,224.2391815185547,12.506680488586426
2021-03-26,101.2977066040039,228.2348175048828,12.809988021850586
2021-03-29,102.31289672851562,227.0380859375,12.918740272521973
2021-03-30,102.29248809814453,223.7663116455078,12.842411994934082
2021-03-31,102.94391632080078,227.54959106445312,13.317829132080078
2021-04-01,106.38361358642578,233.90016174316406,13.7802734375
2021-04-05,110.75292205810547,240.3858642578125,13.955622673034668
2021-04-06,110.71311950683594,239.2180633544922,13.829907417297363
2021-04-07,111.95374298095703,241.1868896484375,14.11126708984375
2021-04-08,112.73802947998047,244.4201202392578,14.284370422363281
2021-04-09,113.75520324707031,246.92950439453125,14.367180824279785
2021-04-12,112.20803833007812,246.9874267578125,15.174338340759277
2021-04-13,112.82909393310547,249.4774627685547,15.64376449584961
2021-04-14,112.21051025390625,246.67852783203125,15.24218463897705
2021-04-15,114.29166412353516,250.45217895507812,16.100481033325195
2021-04-16,114.34640502929688,251.64898681640625,15.876235008239746
2021-04-19,114.57731628417969,249.71875,15.326739311218262
2021-04-20,114.14087677001953,249.2554473876953,15.136673927307129
2021-04-21,114.12395477294922,251.49453735351562,15.325494766235352
2021-04-22,112.86144256591797,248.20347595214844,14.81640625
2021-04-23,115.21926879882812,252.04469299316406,15.230459213256836
2021-04-26,115.78856658935547,252.4307861328125,15.44272518157959
2021-04-27,114.81220245361328,252.8360595703125,15.346693992614746
2021-04-28,118.43453979492188,245.68446350097656,15.241934776306152
2021-04-29,120.9217529296875,243.7059326171875,15.289824485778809
2021-04-30,119.93791198730469,243.387451171875,14.975293159484863
2021-05-03,119.19393920898438,243.07859802246094,14.802935600280762
2021-05-04,117.1575927734375,239.15049743652344,14.318543434143066
